Enabled,Catalog ID,Full Product Name,Label Name,Amount,Unit,Vial mL,Label Type,Label Size,Template File,Form Text,Storage Temp,Material Color,Visual Type,Base Vial Asset,Diluent,Concentration,Dose Range,Dose Units,QR URL Override,QR Value,QR Enabled,Mascot Enabled,Brand Gap Chars,Company Name,Header Company,Legal Line 1,Legal Line 2,Legal Line 3,Label Output Stem,Website Output Stem,Source,Notes
TRUE,UD-0048,BPC-157,BPC-157,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,2.5 mg/mL,,,,UD|BPC-157|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,BPC_157_5MG_40x20_Catalog,BPC_157_5MG_3mL_Website,peptide-master-list / Live shop; pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0049,BPC-157,BPC-157,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|BPC-157|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,BPC_157_10MG_40x20_Catalog,BPC_157_10MG_3mL_Website,peptide-master-list / Live shop; peptide-master-list / extended list,
TRUE,UD-0050,BPC-157 + TB-500 (10+10),B+TB,20,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,3 mL,6.67 mg/mL total,,,,UD|B+TB|20MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,B_TB_20MG_40x20_Catalog,B_TB_20MG_3mL_Website,pER VIAL / Per Vial,"CORRECTED: source recorded one component as the vial strength instead of the sum, understating by half. Per-component mg/mL on the Blend Composition tab."
TRUE,UD-0051,BPC-157 + TB-500 (5+5),B+TB,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,3 mL,3.33 mg/mL total,,,,UD|B+TB|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,B_TB_10MG_40x20_Catalog,B_TB_10MG_3mL_Website,pER VIAL / Per Vial,"CORRECTED: source recorded one component as the vial strength instead of the sum, understating by half. Per-component mg/mL on the Blend Composition tab."
TRUE,UD-0052,BPC157,BPC157,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|BPC157|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,BPC157_5MG_40x20_Catalog,BPC157_5MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0053,BPC157,BPC157,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|BPC157|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,BPC157_10MG_40x20_Catalog,BPC157_10MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0054,Cagri sema (10mg+10mg),CS10MG+10MG,20,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|CS10MG+10MG|20MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CS10MG_10MG_20MG_40x20_Catalog,CS10MG_10MG_20MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0055,Cagri sema (2.5mg+2.5mg),CS25MG+25MG,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|CS25MG+25MG|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CS25MG_25MG_5MG_40x20_Catalog,CS25MG_25MG_5MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0056,Cagri sema (5mg+5mg),CS5MG+5MG,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|CS5MG+5MG|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CS5MG_5MG_10MG_40x20_Catalog,CS5MG_5MG_10MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0057,Cagrilintide,CAGRILINTIDE,2,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,0.8 mL,2.5 mg/mL,,,,UD|CAGRILINTIDE|2MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CAGRILINTIDE_2MG_40x20_Catalog,CAGRILINTIDE_2MG_3mL_Website,peptide-master-list / Live shop; pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0058,Cagrilintide,CAGRILINTIDE,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,2.5 mg/mL,,,,UD|CAGRILINTIDE|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CAGRILINTIDE_5MG_40x20_Catalog,CAGRILINTIDE_5MG_3mL_Website,peptide-master-list / Live shop; pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0059,Cagrilintide,CAGRILINTIDE,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|CAGRILINTIDE|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CAGRILINTIDE_10MG_40x20_Catalog,CAGRILINTIDE_10MG_3mL_Website,peptide-master-list / Live shop; pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0060,Cagrilintide,CAGRILINTIDE,20,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,10 mg/mL,,,,UD|CAGRILINTIDE|20MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CAGRILINTIDE_20MG_40x20_Catalog,CAGRILINTIDE_20MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0061,Cagrilintide + Semaglutide,C+S,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,2.5 mg/mL,,,,UD|C+S|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,C_S_5MG_40x20_Catalog,C_S_5MG_3mL_Website,pER VIAL / Per Vial,
TRUE,UD-0062,Cagrilintide + Semaglutide,C+S,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|C+S|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,C_S_10MG_40x20_Catalog,C_S_10MG_3mL_Website,pER VIAL / Per Vial,
TRUE,UD-0063,Cagrilintide + Semaglutide,C+S,20,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,10 mg/mL,,,,UD|C+S|20MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,C_S_20MG_40x20_Catalog,C_S_20MG_3mL_Website,pER VIAL / Per Vial,
TRUE,UD-0064,Cardiogen,CARDIOGEN,20,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,10 mg/mL,,,,UD|CARDIOGEN|20MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CARDIOGEN_20MG_40x20_Catalog,CARDIOGEN_20MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0065,Cartalax,CARTALAX,20,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,10 mg/mL,,,,UD|CARTALAX|20MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CARTALAX_20MG_40x20_Catalog,CARTALAX_20MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0066,Cerebrolysin,CEREBROLYSIN,6,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,0.6 mL,10 mg/mL,,,,UD|CEREBROLYSIN|6MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CEREBROLYSIN_6MG_40x20_Catalog,CEREBROLYSIN_6MG_3mL_Website,pER VIAL / Per Vial,
TRUE,UD-0067,Cerebrolysin,CEREBROLYSIN,60,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|CEREBROLYSIN|60MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CEREBROLYSIN_60MG_40x20_Catalog,CEREBROLYSIN_60MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0068,Cerebrolysin 60,CEREBROLYSIN 60,60,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|CEREBROLYSIN 60|60MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CEREBROLYSIN_60_60MG_40x20_Catalog,CEREBROLYSIN_60_60MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0069,CJC-1295,CJC-1295,2,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|CJC-1295|2MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CJC_1295_2MG_40x20_Catalog,CJC_1295_2MG_3mL_Website,peptide-master-list / Live shop; peptide-master-list / extended list,
TRUE,UD-0070,CJC-1295,CJC-1295,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|CJC-1295|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CJC_1295_5MG_40x20_Catalog,CJC_1295_5MG_3mL_Website,peptide-master-list / Live shop; peptide-master-list / extended list,
TRUE,UD-0071,CJC-1295,CJC-1295,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|CJC-1295|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CJC_1295_10MG_40x20_Catalog,CJC_1295_10MG_3mL_Website,peptide-master-list / Live shop; peptide-master-list / extended list,
TRUE,UD-0072,CJC-1295 (no DAC),CJC-1295 (NO DAC),0.5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,0.5 mL,1 mg/mL,,,,UD|CJC-1295 (NO DAC)|0.5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CJC_1295_NO_DAC_0_5MG_40x20_Catalog,CJC_1295_NO_DAC_0_5MG_3mL_Website,pER VIAL / Per Vial,
TRUE,UD-0073,CJC-1295 (no DAC),CJC-1295 (NO DAC),1,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,1 mg/mL,,,,UD|CJC-1295 (NO DAC)|1MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CJC_1295_NO_DAC_1MG_40x20_Catalog,CJC_1295_NO_DAC_1MG_3mL_Website,pER VIAL / Per Vial,
TRUE,UD-0074,CJC-1295 (no DAC),CJC-1295 (NO DAC),2,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,1 mg/mL,,,,UD|CJC-1295 (NO DAC)|2MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CJC_1295_NO_DAC_2MG_40x20_Catalog,CJC_1295_NO_DAC_2MG_3mL_Website,pER VIAL / Per Vial,
TRUE,UD-0075,CJC-1295 / Ipamorelin,CI,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|CI|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CI_10MG_40x20_Catalog,CI_10MG_3mL_Website,peptide-master-list / Live shop; peptide-master-list / extended list,
TRUE,UD-0076,CJC-1295 + Ipamorelin,CJC/IPA,1,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,1 mg/mL,,,,UD|CJC/IPA|1MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CJC_IPA_1MG_40x20_Catalog,CJC_IPA_1MG_3mL_Website,pER VIAL / Per Vial,
TRUE,UD-0077,CJC-1295 Whitout DAC,CWD,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|CWD|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CWD_5MG_40x20_Catalog,CWD_5MG_3mL_Website,peptide-master-list / Live shop; peptide-master-list / extended list,
TRUE,UD-0078,CJC-1295 with DAC,CJC-1295 WITH DAC,0.5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,0.5 mL,1 mg/mL,,,,UD|CJC-1295 WITH DAC|0.5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CJC_1295_WITH_DAC_0_5MG_40x20_Catalog,CJC_1295_WITH_DAC_0_5MG_3mL_Website,pER VIAL / Per Vial,
TRUE,UD-0079,CJC-1295 with DAC,CJC-1295 WITH DAC,2,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,1 mg/mL,,,,UD|CJC-1295 WITH DAC|2MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CJC_1295_WITH_DAC_2MG_40x20_Catalog,CJC_1295_WITH_DAC_2MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0080,CJC-1295 with DAC,CJC-1295 WITH DAC,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|CJC-1295 WITH DAC|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CJC_1295_WITH_DAC_5MG_40x20_Catalog,CJC_1295_WITH_DAC_5MG_3mL_Website,peptide-master-list / extended list,
TRUE,UD-0081,CJC-1295 without DAC,CWD,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|CWD|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CWD_10MG_40x20_Catalog,CWD_10MG_3mL_Website,peptide-master-list / Live shop; peptide-master-list / extended list,
TRUE,UD-0082,CJC-1295 without DAC + Ipamorelin,CWD+I,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,,,,,,UD|CWD+I|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CWD_I_10MG_40x20_Catalog,CWD_I_10MG_3mL_Website,peptide-master-list / Live shop; peptide-master-list / extended list,
TRUE,UD-0083,Cortagen,CORTAGEN,20,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,10 mg/mL,,,,UD|CORTAGEN|20MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CORTAGEN_20MG_40x20_Catalog,CORTAGEN_20MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0084,CP20,CP20,20,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,10 mg/mL,,,,UD|CP20|20MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CP20_20MG_40x20_Catalog,CP20_20MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0085,Crystagen,CRYSTAGEN,20,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,10 mg/mL,,,,UD|CRYSTAGEN|20MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,CRYSTAGEN_20MG_40x20_Catalog,CRYSTAGEN_20MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0086,Dermorphin,DERMORPHIN,2,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,0.8 mL,2.5 mg/mL,,,,UD|DERMORPHIN|2MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,DERMORPHIN_2MG_40x20_Catalog,DERMORPHIN_2MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0087,Dermorphin,DERMORPHIN,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|DERMORPHIN|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,DERMORPHIN_10MG_40x20_Catalog,DERMORPHIN_10MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0088,Dihexa,DIHEXA,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|DIHEXA|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,DIHEXA_10MG_40x20_Catalog,DIHEXA_10MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0089,DSIP,DSIP,2,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,0.8 mL,2.5 mg/mL,,,,UD|DSIP|2MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,DSIP_2MG_40x20_Catalog,DSIP_2MG_3mL_Website,peptide-master-list / Live shop; pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0090,DSIP,DSIP,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,2 mL,2.5 mg/mL,,,,UD|DSIP|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,DSIP_5MG_40x20_Catalog,DSIP_5MG_3mL_Website,peptide-master-list / Live shop; pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0091,DSIP,DSIP,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|DSIP|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,DSIP_10MG_40x20_Catalog,DSIP_10MG_3mL_Website,peptide-master-list / Live shop; pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0092,Eloralintide,ELORALINTIDE,10,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,10 mg/mL,,,,UD|ELORALINTIDE|10MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,ELORALINTIDE_10MG_40x20_Catalog,ELORALINTIDE_10MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0093,Eloralintide,ELORALINTIDE,15,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1.5 mL,10 mg/mL,,,,UD|ELORALINTIDE|15MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,ELORALINTIDE_15MG_40x20_Catalog,ELORALINTIDE_15MG_3mL_Website,pER VIAL / Per Vial; peptide-master-list / extended list,
TRUE,UD-0094,Epitalon,EPITALON,5,MG,3,CATALOG,40x20,UD_Catalog_40x20mm_M2.svg,LYOPHILIZED POWDER,36–46°F,WHITE,WHITE CAKE,UD_3mL_White_Peptide_Black_Cap_Unlabeled.png,1 mL,5 mg/mL,,,,UD|EPITALON|5MG|CATALOG,TRUE,TRUE,1,UNDISCLOSED,UNDISCLOSED,RESEARCH USE,NOT FOR HUMAN,CONSUMPTION,EPITALON_5MG_40x20_Catalog,EPITALON_5MG_3mL_Website,pER VIAL / Per Vial,
